nation,cls,date,sb_br,sb_lower_br,sb_battles_sum,sb_battles_mean,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death
USA,Aviation,2022-05-09,1.0 ~ 12.0,1.0,4080.0,107.84642238072385,42.49506127450981,2.278892156862745,1.5366936274509804,1.9406250000000003,1.2529583333333334
USA,Aviation,2022-05-06,1.0 ~ 12.0,1.0,4240.0,121.50477778641694,45.25773349056603,2.480346698113207,1.564995283018868,1.9380141509433961,1.180058962264151
USA,Aviation,2022-05-03,1.0 ~ 12.0,1.0,4295.0,127.80281252830727,44.83508963911525,2.2466263096623984,1.591103608847497,1.8304027939464493,1.1356600698486614
USA,Aviation,2022-04-23,1.0 ~ 12.0,1.0,4194.0,141.09067415920063,47.84468764902242,2.610553171196948,1.7635216976633283,1.532274678111588,0.7835836909871244
USA,Aviation,2022-04-20,1.0 ~ 12.0,1.0,4071.0,134.68176786640308,49.048973225251785,2.8034733480717264,1.9113927781871776,1.4342913289118153,0.7555121591746499
USA,Aviation,2022-04-17,1.0 ~ 12.0,1.0,3922.0,125.08748145304749,50.253569607343195,2.8949184089750126,1.9580800611932687,1.3721392146863844,0.7373202447730749
USA,Aviation,2022-04-14,1.0 ~ 12.0,1.0,3843.0,116.59889212328713,46.87620088472548,2.802466822794692,1.9991647150663545,1.104168618266979,0.72743950039032
USA,Aviation,2022-04-11,1.0 ~ 12.0,1.0,3784.0,107.98000871867151,44.60678118393235,2.7781580338266387,1.9709011627906978,0.9535861522198731,0.7263398520084566
USA,Aviation,2022-04-08,1.0 ~ 12.0,1.0,3772.0,98.39998598373467,45.035774125132555,2.8299045599151644,1.9716887592788972,1.0140668080593849,0.7414713679745494
USA,Aviation,2022-04-05,1.0 ~ 12.0,1.0,3827.0,90.39743663124902,45.80220015678077,2.8613274105043116,1.9712045989025349,1.0850091455448132,0.7783694800104521
USA,Aviation,2022-04-02,1.0 ~ 12.0,1.0,3938.0,85.12227564490135,43.325957338750634,2.8556805485017778,1.9274809547993907,1.1938395124428645,0.8775165058405281
USA,Aviation,2022-03-30,1.0 ~ 12.0,1.0,4071.0,82.94916782363356,43.127840825350034,2.7828985507246378,1.851795627609924,1.254180790960452,0.9676418570375827
USA,Aviation,2022-03-27,1.0 ~ 12.0,1.0,4243.0,82.96364012032171,43.144525100164984,2.780296959698327,1.773862832901249,1.3001249116191371,1.0337049257600757
USA,Aviation,2022-03-24,1.0 ~ 12.0,1.0,4406.0,85.75215209778872,42.605817067635044,2.5074648206990466,1.717818883340899,1.3248365864729914,1.0766114389468906
USA,Aviation,2022-03-21,1.0 ~ 12.0,1.0,4513.0,87.62888155557667,38.6591624196765,2.210875249279858,1.6790981608686018,1.3029913582982493,1.078247285619322
USA,Aviation,2022-03-18,1.0 ~ 12.0,1.0,4576.0,87.81898377397175,39.08237325174825,2.227340472027972,1.6656206293706293,1.2659178321678322,1.036564685314685
USA,Aviation,2022-03-15,1.0 ~ 12.0,1.0,4580.0,87.32417470448037,39.80607641921397,2.323460698689956,1.694076419213974,1.248093886462882,1.0037489082969433
USA,Aviation,2022-03-12,1.0 ~ 12.0,1.0,4560.0,86.89418363617378,40.565883771929826,2.445109649122807,1.7197675438596491,1.2759188596491229,1.0001271929824562
USA,Aviation,2022-03-09,1.0 ~ 12.0,1.0,4513.0,86.38466066825805,40.251227564812766,2.3924595612674495,1.751420341236428,1.284241081320629,0.9829692000886328
USA,Aviation,2022-03-06,1.0 ~ 12.0,1.0,4471.0,87.29119459717201,40.44678819056139,2.7258264370386938,1.7720733616640572,1.3207872959069558,0.9897562066651755
USA,Aviation,2022-03-03,1.0 ~ 12.0,1.0,4475.0,89.38546035838775,42.78089162011173,2.8894011173184357,1.7783217877094972,1.5264290502793296,0.9925810055865922
USA,Aviation,2022-02-28,1.0 ~ 12.0,1.0,4477.0,90.70722751177297,42.102910431092255,2.9426423944605764,1.7883024346660712,1.5692964038418584,0.9860062541880724
USA,Aviation,2022-02-24,1.0 ~ 12.0,1.0,4480.0,94.68339119461886,39.67169642857142,3.0473191964285715,1.8396919642857141,1.6580357142857143,0.9989977678571429
USA,Aviation,2022-02-21,1.0 ~ 12.0,1.0,4530.0,97.1496257685165,38.65972406181016,3.1141920529801324,1.873889624724062,1.6474812362030906,0.9989050772626932
USA,Aviation,2022-02-18,1.0 ~ 12.0,1.0,4627.0,100.37038386594794,37.494253295872056,3.2252798789712553,1.8886038469850872,1.7514934082558893,0.9804689863842663
USA,Aviation,2022-02-15,1.0 ~ 12.0,1.0,4731.0,109.1355468916344,40.502210949059396,4.266687803846967,1.8968801521876981,1.9770894102726695,0.9902578735996618
USA,Aviation,2022-02-12,1.0 ~ 12.0,1.0,4828.0,111.93528080246182,39.63483844241922,4.239403479701739,1.8953831814415907,2.096489229494615,0.9918786246893124
USA,Aviation,2022-02-09,1.0 ~ 12.0,1.0,4897.0,114.67418928835102,38.630187870124566,4.241933837043088,1.8953338778844193,2.139565039820298,0.9756483561364101
USA,Aviation,2022-02-06,1.0 ~ 12.0,1.0,4966.0,117.81674058813607,36.81162706403544,4.285722915827627,1.906616995569875,2.2083689085783327,0.9569391864679823
USA,Aviation,2022-02-03,1.0 ~ 12.0,1.0,5015.0,120.37843198122361,35.7758444666002,4.366598205383849,1.9431884346959123,2.266448654037886,0.9677268195413758
USA,Aviation,2022-01-31,1.0 ~ 12.0,1.0,4988.0,122.21110130736233,34.06174218123496,4.566852445870088,1.9970348837209302,2.304777465918204,0.9716439454691259
USA,Aviation,2022-01-28,1.0 ~ 12.0,1.0,4933.0,123.31849945558642,34.987875532130545,4.5987350496655175,2.0347962700182447,1.923340766267991,0.9544597607946482
USA,Aviation,2022-01-25,1.0 ~ 12.0,1.0,4834.0,121.82479247525792,33.149135291683905,4.2468494000827475,2.071946628051303,1.8931754240794372,0.942923045097228
USA,Aviation,2022-01-22,1.0 ~ 12.0,1.0,4710.0,118.43962128223275,32.743859872611466,4.363437367303609,2.135825902335456,1.9699915074309982,0.9584331210191083
USA,Aviation,2022-01-19,1.0 ~ 12.0,1.0,4523.0,113.57271402412903,32.516909131107674,4.482741543223524,2.164446164050409,2.0619854079151008,0.991992040680964
USA,Aviation,2022-01-16,1.0 ~ 12.0,1.0,4320.0,108.34605092309954,33.78537962962963,4.544708333333333,2.11812962962963,2.1324791666666667,1.0073680555555555
USA,Aviation,2022-01-13,1.0 ~ 12.0,1.0,4156.0,105.13472680538368,35.250423484119345,4.694966313763234,2.132733397497594,2.258431183830606,1.0179186717998074
USA,Aviation,2022-01-10,1.0 ~ 12.0,1.0,4010.0,101.20322625974745,32.07940149625935,4.500004987531172,2.122563591022444,2.288206982543641,1.0600897755610972
USA,Aviation,2022-01-07,1.0 ~ 12.0,1.0,3912.0,98.52083302121645,32.23876789366053,4.55109918200409,2.157668711656442,2.3861809815950923,1.1183026584867077
USA,Aviation,2022-01-04,1.0 ~ 12.0,1.0,3786.0,95.63481453101105,35.71759640781828,4.652308505018489,2.131988906497623,2.5011833069202325,1.1329080824088749
USA,Aviation,2022-01-01,1.0 ~ 12.0,1.0,3689.0,93.55036543980702,35.3688614800759,4.5614882081865,2.0364732989970182,2.519189482244511,1.1263621577663323
USA,Aviation,2021-12-29,1.0 ~ 12.0,1.0,3601.0,90.36772871055015,35.04149402943627,4.463426825881699,1.9612690919189113,2.6396500971952235,1.1302332685365175
USA,Aviation,2021-12-26,1.0 ~ 12.0,1.0,3553.0,89.2210119258107,30.45518998029834,3.107123557556994,1.9232958063608219,2.503993808049535,1.1392175626231356
USA,Aviation,2021-12-23,1.0 ~ 12.0,1.0,3475.0,88.41452346694072,32.19087482014388,3.025787050359712,1.844431654676259,2.441338129496403,1.1209812949640285
USA,Aviation,2021-12-20,1.0 ~ 12.0,1.0,3421.0,87.20263446806854,34.99706810874014,2.1980005846243786,1.8076585793627595,1.9848757673194974,1.0861473253434668
USA,Aviation,2021-12-17,1.0 ~ 12.0,1.0,3409.0,87.25134568016645,34.564291581108826,2.1696450572015253,1.762299794661191,1.8889762393663831,1.065450278674098
USA,Aviation,2021-12-14,1.0 ~ 12.0,1.0,3369.0,98.75059645674071,35.544885722766395,2.212484416740873,1.733285841495993,1.7391599881270408,1.0392401306025527
USA,Aviation,2021-12-11,1.0 ~ 12.0,1.0,3301.0,95.72157719254054,35.49849742502272,2.222784004847016,1.712671917600727,1.6634110875492276,1.0060799757649197
USA,Aviation,2021-12-08,1.0 ~ 12.0,1.0,3220.0,92.48671143039155,35.85934161490683,2.500021739130435,1.6342919254658386,1.8235652173913044,0.9990031055900621
USA,Aviation,2021-12-05,1.0 ~ 12.0,1.0,3104.0,89.22883405790944,35.43673969072165,2.550637886597938,1.5787661082474227,1.9159020618556701,1.0018588917525775
USA,Aviation,2021-11-30,1.0 ~ 12.0,1.0,2878.0,80.85804997450236,35.04695969423211,2.137529534398888,1.50590340514246,1.8033252258512853,1.0222967338429465
USA,Aviation,2021-11-27,1.0 ~ 12.0,1.0,2735.0,77.42354155087244,35.85527970749543,2.047528336380256,1.46836197440585,1.751170018281536,0.9963875685557586
USA,Aviation,2021-11-24,1.0 ~ 12.0,1.0,2574.0,71.43435707217759,36.17583139083139,1.9163092463092464,1.4305982905982906,1.6858741258741259,0.9750194250194251
USA,Aviation,2021-11-21,1.0 ~ 12.0,1.0,2469.0,66.99359483727649,34.56075334143378,1.6986593762656947,1.400311867152693,1.5074038072093965,0.9631470230862698
USA,Aviation,2021-11-18,1.0 ~ 12.0,1.0,2398.0,62.188825522082396,38.02291909924937,1.4868306922435361,1.3898457047539614,1.6225354462051707,1.0245871559633026
USA,Aviation,2021-11-15,1.0 ~ 12.0,1.0,2322.0,57.479348357642934,36.92782084409991,1.3667226528854437,1.3479026701119725,1.4631007751937986,1.0202799310938846
USA,Aviation,2021-11-12,1.0 ~ 12.0,1.0,2273.0,53.7822645409535,37.73030796304444,1.20540695116586,1.341759788825341,1.4749626044874615,1.05538055433348
USA,Aviation,2021-11-09,1.0 ~ 12.0,1.0,2236.0,52.12155072615717,40.93662790697675,1.2484078711985687,1.386010733452594,1.5039713774597496,1.099154740608229
USA,Aviation,2021-11-06,1.0 ~ 12.0,1.0,2207.0,50.400481512647346,40.48075215224286,1.526202990484821,1.4882283642954237,1.5528817399184414,1.0678205709107385
USA,Aviation,2021-11-03,1.0 ~ 12.0,1.0,2228.0,49.78837495040368,37.71747307001796,1.2609245960502693,1.6191921005385996,1.413460502692998,1.0216472172351885
USA,Aviation,2021-10-30,1.0 ~ 12.0,1.0,2246.0,52.529549180907146,37.9449732858415,1.1739982190560998,1.803308103294746,1.3667542297417634,0.9729385574354408
USA,Aviation,2021-10-27,1.0 ~ 12.0,1.0,2105.0,49.722164884468924,37.416954869358676,1.2896864608076009,1.9430831353919238,1.3889311163895488,1.0105985748218527
USA,Aviation,2021-10-24,1.0 ~ 12.0,1.0,2093.0,52.326528745448954,42.04032011466794,1.989842331581462,2.05325370281892,1.4758193979933112,1.0255709507883422
USA,Aviation,2021-10-21,1.0 ~ 12.0,1.0,2141.0,58.49506404125741,44.39416160672583,2.0927230266230734,2.190144792153199,1.546174684726763,1.012232601588043
USA,Aviation,2021-10-18,1.0 ~ 12.0,1.0,2153.0,64.72613353772202,48.65440780306549,2.5043056200650256,2.3155039479795634,1.64137947050627,0.9722387366465397
USA,Aviation,2021-10-15,1.0 ~ 12.0,1.0,2157.0,70.76704864702083,50.153843300880844,2.762433936022253,2.568743625405656,1.750931849791377,0.943569772832638
USA,Aviation,2021-10-12,1.0 ~ 12.0,1.0,2158.0,74.1511172613814,49.74552826691381,2.9370620945319743,2.852015755329009,1.7123586654309546,0.9703104726598701
USA,Aviation,2021-10-09,1.0 ~ 12.0,1.0,2168.0,73.38256063329864,43.89892527675276,2.735987084870849,2.935318265682657,1.5571955719557196,0.9212084870848708
USA,Aviation,2021-10-05,1.0 ~ 12.0,1.0,2222.0,71.49059672450761,38.84079207920792,3.1600945094509454,3.0012061206120615,0.8814131413141314,0.9232313231323133
USA,Aviation,2021-10-02,1.0 ~ 12.0,1.0,2277.0,69.89480187016419,38.149521299956085,3.325436978480457,3.092314448836188,0.879187527448397,0.9497233201581028
USA,Aviation,2021-09-29,1.0 ~ 12.0,1.0,2362.0,68.5472118576691,38.68902201524132,3.336591871295512,3.1638950042337,0.9016045723962745,0.9466680779000847
USA,Aviation,2021-09-26,1.0 ~ 12.0,1.0,2710.0,77.56540673758386,40.4299446494465,3.5805018450184503,3.2448191881918818,1.0369926199261994,0.9918339483394835
USA,Aviation,2021-09-23,1.0 ~ 12.0,1.0,2786.0,74.13851303438526,42.80990308686288,3.9113819095477385,3.2661952620244077,1.776367552045944,1.0338657573582197
USA,Aviation,2021-09-20,1.0 ~ 12.0,1.0,2871.0,71.1006463311061,42.76657262277952,3.913915012190874,3.2434447927551373,1.9234238941135495,1.0742424242424242
USA,Aviation,2021-09-17,1.0 ~ 12.0,1.0,2990.0,67.4031514286531,42.48116053511706,3.7078294314381273,3.26895652173913,1.746558528428094,1.095772575250836
USA,Aviation,2021-09-14,1.0 ~ 12.0,1.0,3108.0,66.60110552074838,48.164411196911196,4.101904761904762,3.2054633204633203,1.6518758043758044,1.1073745173745175
USA,Aviation,2021-09-11,1.0 ~ 12.0,1.0,3227.0,69.66808303943414,48.945274248528044,3.966966222497676,3.1457297799814072,1.615850635264952,1.1496436318562133
USA,Aviation,2021-09-08,1.0 ~ 12.0,1.0,3348.0,73.28123122728857,49.152126642771805,3.8875209080047792,3.0781332138590205,1.567347670250896,1.1585991636798088
USA,Aviation,2021-09-05,1.0 ~ 12.0,1.0,3484.0,76.41537622187737,54.13503731343283,3.946044776119403,3.026415040183697,1.788995407577497,1.1974540757749712
USA,Aviation,2021-09-02,1.0 ~ 12.0,1.0,3597.0,78.44091737348617,55.74529886016125,3.794453711426189,3.028568251320545,1.7277842646649986,1.2135362802335279
USA,Aviation,2021-08-30,1.0 ~ 12.0,1.0,3653.0,78.38024758950026,57.405863673692856,3.6173555981385164,3.0040897892143446,1.7125978647686833,1.221803996715029
USA,Aviation,2021-08-27,1.0 ~ 12.0,1.0,3741.0,78.74177528714416,60.62855653568564,3.7018364073777064,2.954717989842288,1.7010906174819567,1.209093825180433
USA,Aviation,2021-08-24,1.0 ~ 12.0,1.0,3794.0,79.97814793198953,65.41607801792304,3.6442250922509225,2.829522930943595,1.684167105956774,1.1560068529256722
USA,Aviation,2021-08-21,1.0 ~ 12.0,1.0,3878.0,81.09337225865075,65.60626869520372,3.0673130479628674,2.768393501805054,1.3786926250644662,1.1123207839092315
USA,Aviation,2021-08-18,1.0 ~ 12.0,1.0,3946.0,82.35752489963717,67.65453117080588,2.9310593005575267,2.6360162189559047,1.3588443993917894,1.1094830207805373
USA,Aviation,2021-08-15,1.0 ~ 12.0,1.0,4008.0,82.64075608703229,68.83774451097806,2.8356936127744516,2.5082210578842314,1.3982185628742516,1.1106112774451096
USA,Aviation,2021-08-12,1.0 ~ 12.0,1.0,4070.0,82.28981835731835,71.42578378378379,2.8084471744471746,2.4726511056511056,1.4541572481572482,1.0980073710073708
USA,Aviation,2021-08-09,1.0 ~ 12.0,1.0,4163.0,83.49575597954771,72.89429978380976,2.8013692049003125,2.5492481383617585,1.4580783089118425,1.0999543598366563
USA,Aviation,2021-08-06,1.0 ~ 12.0,1.0,4217.0,84.80264895302837,73.03373013990988,2.7809153426606588,2.5767512449608727,1.4307564619397675,1.0895565567939294
USA,Aviation,2021-08-03,1.0 ~ 12.0,1.0,4345.0,88.69738615814565,73.93523590333716,2.830968929804373,2.5109804372842346,1.4136869965477559,1.07243498273878
USA,Aviation,2021-07-31,1.0 ~ 12.0,1.0,4542.0,95.12920292438126,75.43371862615587,2.937239101717305,2.505737560546015,1.4853412593571114,1.1601915455746366
USA,Aviation,2021-07-28,1.0 ~ 12.0,1.0,4699.0,101.10818968574874,75.64123856139605,2.9554649925516068,2.4475164928708235,1.504539263673122,1.169284954245584
USA,Aviation,2021-07-26,1.0 ~ 12.0,1.0,4993.0,111.94485740353954,78.86290807129981,3.0905808131383936,2.2662547566593227,1.7799879831764471,1.1424554376126577
USA,Aviation,2021-07-23,1.0 ~ 12.0,1.0,5362.0,132.66794905951937,79.37712234240956,3.1602387168966803,2.1103935098843714,1.8385863483774711,1.097780678851175
USA,Aviation,2021-07-20,1.0 ~ 12.0,1.0,5767.0,152.89662722496084,80.20839084445987,3.282675567886249,1.9730258366568405,1.9693653546037801,1.0349245708340558
USA,Aviation,2021-07-17,1.0 ~ 12.0,1.0,6241.0,174.59036084978243,80.49485018426535,3.4210270789937507,1.9872199967953854,2.0359077070982217,1.0181829834962346
USA,Aviation,2021-07-14,1.0 ~ 12.0,1.0,6789.0,196.06262616697882,80.83041537781705,3.586131978200029,2.0220989836500225,2.0765974370304905,1.0382810428634555
USA,Aviation,2021-07-11,1.0 ~ 12.0,1.0,7382.0,218.20723499460289,81.25684502844757,3.7896437279869954,2.06155377946356,2.076794906529396,1.040105662422108
USA,Aviation,2021-07-08,1.0 ~ 12.0,1.0,7967.0,238.4705906407582,80.56025605623196,4.004582653445461,2.0956319819254423,2.0690297477093007,1.0339600853520772
USA,Aviation,2021-07-05,1.0 ~ 12.0,1.0,8437.0,250.40257318011552,80.51369444115207,4.132097902097902,2.1199028090553513,2.088141519497452,1.0356880407727866
USA,Aviation,2021-07-02,1.0 ~ 12.0,1.0,8824.0,256.6298662378218,80.72713055303717,4.242506799637353,2.190446509519492,2.10284338168631,1.0028819129646418
USA,Aviation,2021-06-29,1.0 ~ 12.0,1.0,9124.0,258.48334638107764,80.07302827707146,4.336578255151248,2.2255578693555456,2.132471503726436,0.9759064007014466
USA,Aviation,2021-06-26,1.0 ~ 12.0,1.0,9319.0,254.21206780991895,79.5869116858032,4.611920806953536,2.314300890653503,2.108226204528383,0.9962270629895911
USA,Aviation,2021-06-23,1.0 ~ 12.0,1.0,9387.0,247.65472106814389,78.95581016299137,4.7357931181421105,2.376502609992543,2.0676968147437944,0.989634601043997
USA,Aviation,2021-06-19,1.0 ~ 12.0,1.0,9325.0,220.1228105876846,76.09008150134048,5.078941554959785,2.6113941018766758,1.9615109919571045,0.9922863270777479
USA,Aviation,2021-06-16,1.0 ~ 12.0,1.0,9139.0,200.60771280244967,76.87218623481782,5.3526129773498194,2.6974187547871757,1.9553955575008206,1.0128361965204071
USA,Aviation,2021-06-13,1.0 ~ 12.0,1.0,8610.0,178.7784633501097,75.2415807200929,5.410660859465737,2.772248548199768,1.8318571428571429,1.0116504065040652
USA,Aviation,2021-06-10,1.0 ~ 12.0,1.0,8263.0,160.47804071122175,75.46422122715721,5.566910323127194,2.8344850538545323,1.7301766912743555,1.0291601113397073
USA,Aviation,2021-06-07,1.0 ~ 12.0,1.0,7939.0,143.43185464764068,70.89247764202041,5.183870764579921,2.896037284292732,1.617014737372465,1.0702443632699332
USA,Aviation,2021-06-04,1.0 ~ 12.0,1.0,7671.0,131.7406784053734,71.16157867292401,5.397910311563029,2.9096050058662497,1.5688880198148873,1.089972624168948
USA,Aviation,2021-06-01,1.0 ~ 12.0,1.0,7347.0,120.95419920883374,70.1656158976453,5.6271498570845235,2.9415924867292773,1.501156934803321,1.137069552198176
USA,Aviation,2021-05-29,1.0 ~ 12.0,1.0,7091.0,113.19198245932134,70.7499675645184,5.637567338880271,3.0380581018192077,1.4598194894937246,1.1797955154421098
USA,Aviation,2021-05-26,1.0 ~ 12.0,1.0,6928.0,108.12677076459914,72.63635536951502,5.462748267898384,3.07042292147806,1.505355080831409,1.2195539838337184
USA,Aviation,2021-05-23,1.0 ~ 12.0,1.0,6836.0,105.6249580303157,74.88500585137507,5.574038911644236,3.0545509069631365,1.561392627267408,1.2526784669397308
USA,Aviation,2021-05-20,1.0 ~ 12.0,1.0,6843.0,106.24670587948755,74.29675434750841,5.4910755516586285,3.0221218763700133,1.600556773345024,1.2996785035803011
USA,Aviation,2021-05-17,1.0 ~ 12.0,1.0,6869.0,107.84296251620462,73.88558451011792,5.462192458873198,3.0166399767069443,1.590743921968263,1.3234095210365409
USA,Aviation,2021-05-14,1.0 ~ 12.0,1.0,7318.0,117.03993989597296,73.42158239956271,5.398414867450123,3.022369499863351,1.6598346542771252,1.3282180923749658
USA,Aviation,2021-05-11,1.0 ~ 12.0,1.0,7625.0,124.15049138693729,73.24585967213116,5.384486557377049,3.0658295081967215,1.7461337704918032,1.3494216393442624
USA,Aviation,2021-05-08,1.0 ~ 12.0,1.0,7856.0,130.2175895281738,73.81188391038697,5.376438391038697,3.0257293788187374,2.051756619144603,1.3434597759674134
USA,Aviation,2021-05-05,1.0 ~ 12.0,1.0,8313.0,143.82553678594817,72.65544568747745,5.285682665704318,3.0187465415614096,2.15167568868038,1.357999518825935
USA,Aviation,2021-05-02,1.0 ~ 12.0,1.0,8722.0,156.3336192823839,72.31921348314607,5.17570396698005,3.024822288465948,2.265056179775281,1.3481323091034167
USA,Aviation,2021-04-29,1.0 ~ 12.0,1.0,9003.0,164.6520306723156,73.47611018549372,5.244918360546485,3.0288048428301675,2.3361357325335996,1.3228879262468065
USA,Aviation,2021-04-26,1.0 ~ 12.0,1.0,9555.0,183.5890087878863,76.718484563056,5.258577708006279,3.173548927263213,2.5160784929356357,1.2818189429618
USA,Aviation,2021-04-23,1.0 ~ 12.0,1.0,9985.0,194.8518089435741,78.93168152228341,5.813624436654982,3.2197586379569354,2.7267441161742614,1.2527290936404607
USA,Aviation,2021-04-20,1.0 ~ 12.0,1.0,10369.0,206.81824512780003,78.97020638441508,5.658503230784067,3.3048644999517793,2.6994801813096734,1.2155347670942231
USA,Aviation,2021-04-17,1.0 ~ 12.0,1.0,10820.0,222.15858155091982,80.6410988909427,5.744760628465804,3.365290203327172,2.722127541589649,1.2057855822550831
USA,Aviation,2021-04-14,1.0 ~ 12.0,1.0,11178.0,234.8394713822787,80.11807389515118,5.604605475040257,3.4350411522633744,2.7139550903560568,1.1921560207550546
