nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death
USSR,Ground_vehicles,2020-02-04,1.0 ~ 11.3,1.0,248912.0,4693.80880969216,46.43234114867904,0.03428103104711706,0.037920027961689265,1.5604021903323264,1.3415612746673524
USSR,Ground_vehicles,2020-02-01,1.0 ~ 11.3,1.0,247832.0,4619.918515566997,46.10584254656381,0.034774322928435394,0.03852476677749443,1.5435954194777106,1.3307870654314213
USSR,Ground_vehicles,2020-01-28,1.0 ~ 11.3,1.0,243073.0,4458.523898062761,45.712075508180675,0.035242540306821404,0.0385829771303271,1.5303274736396064,1.318065971950813
USSR,Ground_vehicles,2020-01-24,1.0 ~ 11.3,1.0,230771.0,4145.759307036185,45.34879720588809,0.03541471848715826,0.038332069454134185,1.5510127789020283,1.3181117644764722
USSR,Ground_vehicles,2020-01-20,1.0 ~ 11.3,1.0,221568.0,3926.8529568209524,45.01906290619584,0.03517998989023686,0.03803852541883305,1.5736399209272094,1.3237007149046793
USSR,Ground_vehicles,2020-01-16,1.0 ~ 11.3,1.0,208174.0,3631.0314697423446,44.625246956872616,0.03550371323988587,0.0373546648476755,1.614769087398042,1.3330449527798862
USSR,Ground_vehicles,2020-01-10,1.0 ~ 11.3,1.0,187558.0,3204.606459525663,44.03362661150152,0.036881924524680365,0.03764856737649154,1.6552692500453192,1.347376971390183
USSR,Ground_vehicles,2020-01-06,1.0 ~ 11.3,1.0,174319.0,2928.3090102805504,43.595691806400914,0.03749499480836856,0.038017829381765615,1.6864982589390716,1.3613011203598002
USSR,Ground_vehicles,2019-12-28,1.0 ~ 11.3,1.0,164577.0,2804.943778277761,42.66378084422489,0.03902167374542008,0.038416242852889526,1.725016253790019,1.3813866457645965
USSR,Ground_vehicles,2019-12-23,1.0 ~ 11.3,1.0,166360.0,2968.6166904318234,41.68703811012263,0.042509196922337095,0.040488879538350564,1.7204901418610241,1.381422998316903
USSR,Ground_vehicles,2019-12-17,1.0 ~ 11.3,1.0,175253.0,3299.5770594444007,41.00306208738224,0.04663121316040239,0.043402965997729,1.6776180150981723,1.3627922489201325
USSR,Ground_vehicles,2019-12-14,1.0 ~ 11.3,1.0,182277.0,3566.28097969417,40.72539673134844,0.0492567904892005,0.04552422960658778,1.6534797039670392,1.3477640623885625
USSR,Ground_vehicles,2019-12-09,1.0 ~ 11.3,1.0,197624.0,4105.34958812478,40.66201250860219,0.05396399222766465,0.04969872080314131,1.6066492936080636,1.3248615046755454
USSR,Ground_vehicles,2019-12-07,1.0 ~ 11.3,1.0,195057.0,4126.211874538749,40.64264045894277,0.05485986147638895,0.050362201817930136,1.5932825276713989,1.3186351681816086
USSR,Ground_vehicles,2019-11-25,1.0 ~ 11.3,1.0,168471.0,3666.917188623109,41.94973306978649,0.06129072659389449,0.05583827483661877,1.5096451614817978,1.28036552284963
USSR,Ground_vehicles,2019-11-22,1.0 ~ 11.3,1.0,180392.0,3817.708771037518,43.162385582509195,0.06170633952725177,0.056554226351501174,1.4882079582243115,1.2728308350702913
Britain,Aviation,2022-01-31,1.0 ~ 11.3,1.0,55978.0,2061.1676869621856,61.546499160384435,1.471694058380078,1.9531239058201435,1.4098020650970025,1.6982641394833684
Britain,Aviation,2022-01-28,1.0 ~ 11.3,1.0,55802.0,2045.8017202076205,61.16492778036629,1.4779801799218666,1.9584953944303072,1.4580377047417654,1.732297229489983
Britain,Aviation,2022-01-25,1.0 ~ 11.3,1.0,55098.0,1987.7487655445634,60.90537696468112,1.4848549856619115,1.9662103887618423,1.514956259755345,1.7925745036117462
Britain,Aviation,2022-01-22,1.0 ~ 11.3,1.0,54123.0,1912.3499613416166,60.57236590728526,1.4968015446298246,1.9848472922786984,1.5766271270993846,1.8644906971158288
Britain,Aviation,2022-01-19,1.0 ~ 11.3,1.0,52799.0,1824.1564888685245,60.428010568381964,1.5155582492092656,2.0036663573173734,1.6412471827117936,1.941816322278831
Britain,Aviation,2022-01-16,1.0 ~ 11.3,1.0,51219.0,1714.9434591705503,60.542757765672896,1.538657919912532,2.0313221656026084,1.7106616685214469,2.0257890626525312
Britain,Aviation,2022-01-13,1.0 ~ 11.3,1.0,49695.0,1600.7037499903256,60.90585914075863,1.5621470972934903,2.0585893953113996,1.7994844551765772,2.11341322064594
Britain,Aviation,2022-01-10,1.0 ~ 11.3,1.0,48369.0,1493.999983672526,61.574380284893216,1.5822342822882423,2.081631416816556,1.8672226012528683,2.1971241911141433
Britain,Aviation,2022-01-07,1.0 ~ 11.3,1.0,47528.0,1423.946634750258,62.199063078606294,1.595404182797509,2.1024707540818044,1.9176089883857934,2.263926527520619
Britain,Aviation,2022-01-04,1.0 ~ 11.3,1.0,47250.0,1396.1498696513363,62.68592698412698,1.6043904761904764,2.1133640211640214,1.9710146031746023,2.3122372486772482
Britain,Aviation,2022-01-01,1.0 ~ 11.3,1.0,47453.0,1380.0862244261123,62.94637620382272,1.611814216171791,2.118813141424146,2.005509662192064,2.3415434219122075
Britain,Aviation,2021-12-29,1.0 ~ 11.3,1.0,47921.0,1384.8443251687208,63.42046430583669,1.605423509526095,2.1014978819306775,2.0258033012666683,2.34621773335281
Britain,Aviation,2021-12-26,1.0 ~ 11.3,1.0,48304.0,1396.593293476253,64.0246501324942,1.6080620652533952,2.0921294302749254,2.044231326598211,2.3540350695594565
Britain,Aviation,2021-12-23,1.0 ~ 11.3,1.0,48626.0,1407.4380522132824,64.42208304199399,1.6115816641303007,2.097965903014848,2.064478468309135,2.3806698062764777
Britain,Aviation,2021-12-20,1.0 ~ 11.3,1.0,48829.0,1415.0212802553758,64.64164103299268,1.599625222716009,2.0898648344221673,2.0694044522722157,2.398320260500932
Britain,Aviation,2021-12-17,1.0 ~ 11.3,1.0,49020.0,1423.053545138562,64.72743451652386,1.5885199918400654,2.0844243166054675,2.0648488372093023,2.403710322317422
Britain,Aviation,2021-12-14,1.0 ~ 11.3,1.0,49122.0,1427.328739608925,64.81272708765931,1.5864352021497496,2.080518097797321,2.0791466145515245,2.407318716664631
Britain,Aviation,2021-12-11,1.0 ~ 11.3,1.0,48775.0,1416.4403094721783,64.68109625832906,1.5846782162993336,2.0861976422347515,2.0645353152229626,2.3939690415171704
Britain,Aviation,2021-12-08,1.0 ~ 11.3,1.0,48039.0,1391.3112218441715,64.51915818397552,1.5923147859031204,2.1038119028289515,2.049987926476405,2.388497262640771
Britain,Aviation,2021-12-05,1.0 ~ 11.3,1.0,46975.0,1341.8409637130653,64.42363640234167,1.5916593932943053,2.11014071314529,2.0240336349121875,2.3870143693453962
Britain,Aviation,2021-11-30,1.0 ~ 11.3,1.0,44741.0,1253.1117760172447,64.39979168994881,1.590240718803782,2.1224903332513803,2.003867593482488,2.405910462439373
Britain,Aviation,2021-11-27,1.0 ~ 11.3,1.0,43739.0,1205.8762638405287,64.48161343423489,1.589219232264112,2.1353195089050963,2.0039797434783604,2.4244847847458795
Britain,Aviation,2021-11-24,1.0 ~ 11.3,1.0,42752.0,1160.8710593150922,64.47011508233533,1.5813894086826348,2.148206399700599,1.9918635385479038,2.4495749906437125
Britain,Aviation,2021-11-21,1.0 ~ 11.3,1.0,42457.0,1137.499125113528,64.59089078361636,1.5785119061638833,2.1616986598205243,2.023127163954118,2.516569234755164
Britain,Aviation,2021-11-18,1.0 ~ 11.3,1.0,42626.0,1127.5501433285744,64.84606742363815,1.5860050204100782,2.177114906395158,2.0688227842162057,2.606209355792239
Britain,Aviation,2021-11-15,1.0 ~ 11.3,1.0,42967.0,1127.6014206255572,65.05247771545605,1.5972281052901063,2.206432145600112,2.115782344590034,2.7190953522470735
Britain,Aviation,2021-11-12,1.0 ~ 11.3,1.0,43701.0,1140.6246245716711,65.03688725658452,1.596438754261916,2.227764353218462,2.1699059518088832,2.847620191757625
Britain,Aviation,2021-11-09,1.0 ~ 11.3,1.0,44788.0,1171.1591314952723,64.92670559078324,1.5898696079306958,2.241500178619273,2.2267527016165043,2.9804983477717246
Britain,Aviation,2021-11-06,1.0 ~ 11.3,1.0,46133.0,1218.2546136632031,64.75485877788135,1.5841072551102249,2.2660934688834455,2.2865196280319946,3.115290356144192
Britain,Aviation,2021-11-03,1.0 ~ 11.3,1.0,47576.0,1278.1332328463393,64.56403901126619,1.5803218009080209,2.306128089793173,2.3258785942492013,3.198632924163444
Britain,Aviation,2021-10-27,1.0 ~ 11.3,1.0,46634.0,1408.9614908241892,64.1134359051336,1.5692282454861262,2.32172363511601,2.345463610241455,3.2593099455333014
Britain,Aviation,2021-10-24,1.0 ~ 11.3,1.0,46326.0,1438.5870249248082,63.85819021715667,1.5617920822000604,2.3041853386866986,2.3085671113413633,3.1934116910590165
Britain,Aviation,2021-10-21,1.0 ~ 11.3,1.0,47030.0,1506.2963548596135,63.66127833297895,1.5447378269189878,2.258271954071869,2.2143599829895813,3.0186887093344676
Britain,Aviation,2021-10-18,1.0 ~ 11.3,1.0,47206.0,1545.9235780913646,63.42097063932551,1.5171351099436512,2.216269118332415,2.122712790746939,2.846079735626828
Britain,Aviation,2021-10-15,1.0 ~ 11.3,1.0,47509.0,1556.5675374624088,63.13509756046222,1.4871100212591297,2.160648508703614,2.0189250457807995,2.6470184596602753
Britain,Aviation,2021-10-12,1.0 ~ 11.3,1.0,47612.0,1561.7050502557713,63.032046752919435,1.4603335293623456,2.106082710241116,1.9251400907334286,2.4646944047719064
Britain,Aviation,2021-10-09,1.0 ~ 11.3,1.0,47659.0,1546.677209979161,63.32833987284669,1.4630661574938628,2.0748941438133404,1.886938248809249,2.358968085776034
Britain,Aviation,2021-10-05,1.0 ~ 11.3,1.0,47802.0,1489.604708493302,63.66481130496632,1.4263955483034183,1.9739822601564792,1.7735032007029,2.094113217020208
Britain,Aviation,2021-10-02,1.0 ~ 11.3,1.0,48355.0,1454.6645153732397,63.66682659497467,1.39928756074863,1.9031649260676249,1.7115973529107642,1.9727786164822665
Britain,Aviation,2021-09-29,1.0 ~ 11.3,1.0,49291.0,1427.6013392283533,63.593555212919185,1.3666920938913796,1.8452496398936924,1.656314945933335,1.8929664644661301
Britain,Aviation,2021-09-26,1.0 ~ 11.3,1.0,54989.0,1549.7647563062396,63.638690283511245,1.3469713942788557,1.8035077924675844,1.64082707450581,1.8643997890487187
Britain,Aviation,2021-09-23,1.0 ~ 11.3,1.0,55302.0,1506.4066788752439,63.92624950273046,1.324477234096416,1.7596168312176774,1.6216711872988319,1.8431355104697844
Britain,Aviation,2021-09-20,1.0 ~ 11.3,1.0,55592.0,1468.5022973572193,64.06939685566269,1.3040975320189956,1.7270064037991077,1.610516800978558,1.8397030148222766
Britain,Aviation,2021-09-17,1.0 ~ 11.3,1.0,55568.0,1429.5111826165225,64.1900656852865,1.2918037359631442,1.7026858983587676,1.62359793406277,1.8488007486323066
Britain,Aviation,2021-09-14,1.0 ~ 11.3,1.0,54981.0,1383.5036429540014,64.31717920736254,1.2884323675451523,1.6747412742583805,1.6518519124788562,1.8614324948618612
Britain,Aviation,2021-09-11,1.0 ~ 11.3,1.0,54201.0,1353.2815916094794,64.61488939318463,1.2936307448202062,1.662075607461117,1.6826418331765096,1.872868397262043
Britain,Aviation,2021-09-08,1.0 ~ 11.3,1.0,53479.0,1333.1194625200753,64.7696258344397,1.2828351315469622,1.6550666616802858,1.6981691879055332,1.8943736793881714
Britain,Aviation,2021-09-05,1.0 ~ 11.3,1.0,52518.0,1311.0894699897299,64.93192962412887,1.27857744011577,1.656597737918428,1.719515975475075,1.9238464907269885
Britain,Aviation,2021-09-02,1.0 ~ 11.3,1.0,51411.0,1289.1459255832162,65.28775398261072,1.2700394857131743,1.6657703604287022,1.7352780533348893,1.953370095893875
Britain,Aviation,2021-08-30,1.0 ~ 11.3,1.0,50182.0,1324.8837330845881,65.71579012394882,1.2818500657606313,1.677432346259615,1.749982065282372,1.9751125901717748
Britain,Aviation,2021-08-27,1.0 ~ 11.3,1.0,49354.0,1306.262170175171,66.25917109048912,1.2910116707865624,1.6868772541232726,1.7581359160351744,1.9920596101633101
Britain,Aviation,2021-08-24,1.0 ~ 11.3,1.0,48651.0,1286.4864330999576,66.60729275862778,1.2971016012003866,1.7022096154241435,1.7647261104602168,2.0079112454009165
Britain,Aviation,2021-08-21,1.0 ~ 11.3,1.0,47935.0,1264.4164762881614,66.95966058203818,1.3128309168665904,1.7179956190674872,1.7642520079274018,2.0143066652758943
Britain,Aviation,2021-08-18,1.0 ~ 11.3,1.0,47440.0,1267.6741818320218,67.395260539629,1.3345849494097808,1.7449502529510963,1.758135750421585,2.0164574198988197
Britain,Aviation,2021-08-15,1.0 ~ 11.3,1.0,47288.0,1271.0884241664721,67.75412282185755,1.3539870580274065,1.7815593808154289,1.7491701911690067,2.0199270428015565
Britain,Aviation,2021-08-12,1.0 ~ 11.3,1.0,47410.0,1270.6811524090758,68.07751676861422,1.3710731913098504,1.8239959924066653,1.742182872811643,2.0329639316599875
Britain,Aviation,2021-08-09,1.0 ~ 11.3,1.0,47639.0,1270.5742020260177,68.3732150129096,1.3971021641932029,1.8689258800562563,1.757669556455845,2.0550147987993026
Britain,Aviation,2021-08-06,1.0 ~ 11.3,1.0,47934.0,1265.4538877779037,68.70587954270455,1.4240899987482787,1.91168836316602,1.7639744231651855,2.0662523469770937
Britain,Aviation,2021-08-03,1.0 ~ 11.3,1.0,48213.0,1264.7205449346961,68.98456308464523,1.443110986663348,1.9418046999771845,1.7625509717296164,2.0672992761288453
Britain,Aviation,2021-07-31,1.0 ~ 11.3,1.0,48759.0,1272.843539564694,69.08831231157325,1.4489876740704282,1.9651272585573947,1.7551613035542157,2.057341618983162
Britain,Aviation,2021-07-28,1.0 ~ 11.3,1.0,49075.0,1275.4205093515757,69.03054284258788,1.454364340295466,1.9713420275089146,1.758870708099847,2.0466803871625063
Britain,Aviation,2021-07-26,1.0 ~ 11.3,1.0,49499.0,1290.1893778437725,68.86259682013778,1.4623838865431624,1.9684114830602641,1.7586005777894502,2.013596234267359
Britain,Aviation,2021-07-23,1.0 ~ 11.3,1.0,50188.0,1202.2224033190757,68.66633597672751,1.4555716505937675,1.9669717860843228,1.7355883876623894,1.9749968119869292
Britain,Aviation,2021-07-20,1.0 ~ 11.3,1.0,51221.0,1255.5277878647862,68.27639757130864,1.440461334218387,1.9498430331309424,1.718714199254212,1.933027469202085
Britain,Aviation,2021-07-17,1.0 ~ 11.3,1.0,52411.0,1311.1861903459621,67.55414092461507,1.4156459521856097,1.9295674572131805,1.6934712178741107,1.8980311385014597
Britain,Aviation,2021-07-14,1.0 ~ 11.3,1.0,53543.0,1366.1536510634237,66.76379134527389,1.3955316287843416,1.9096021888949066,1.6802928487383972,1.878947388080608
Britain,Aviation,2021-07-11,1.0 ~ 11.3,1.0,54630.0,1418.3802157443001,65.97135346879004,1.3717085850265422,1.8562606626395755,1.6482617609372139,1.844192385136372
Britain,Aviation,2021-07-08,1.0 ~ 11.3,1.0,55803.0,1465.1275382944364,65.20730139956633,1.3428071967456945,1.7989002383384407,1.620260738669964,1.8120506065982114
Britain,Aviation,2021-07-05,1.0 ~ 11.3,1.0,56997.0,1494.1840575917251,64.48118357106515,1.3108039019597522,1.734617786901065,1.6016357001245682,1.7809032054318645
Britain,Aviation,2021-07-02,1.0 ~ 11.3,1.0,58253.0,1499.8890380466814,63.65687415240417,1.2778583077266408,1.6663253394674955,1.590342128302405,1.7516907283745045
Britain,Aviation,2021-06-29,1.0 ~ 11.3,1.0,59368.0,1497.1485096722513,62.99484671877105,1.248652641153483,1.6078621479584962,1.5763468535237837,1.7297806899339714
Britain,Aviation,2021-06-26,1.0 ~ 11.3,1.0,60559.0,1493.6934710135754,62.420638220578276,1.2223852771677208,1.5682924090556316,1.5497759210026583,1.7157656170016018
Britain,Aviation,2021-06-23,1.0 ~ 11.3,1.0,61332.0,1483.6539667076095,62.27653525076632,1.2109508902367443,1.5460871975477728,1.5477535381203942,1.7125236418183005
Britain,Aviation,2021-06-19,1.0 ~ 11.3,1.0,62080.0,1424.2997773482243,62.21590238402062,1.1962021585051548,1.4905441365979382,1.5527235824742267,1.7124806701030928
Britain,Aviation,2021-06-16,1.0 ~ 11.3,1.0,62206.0,1388.3389340345875,62.493386329292996,1.1950651062598465,1.4695651544867054,1.5635509436388775,1.7164156190721156
Britain,Aviation,2021-06-13,1.0 ~ 11.3,1.0,60349.0,1322.136628426136,62.847115279457824,1.1931059338182903,1.451382790104227,1.5663194087723074,1.7134795936966645
Britain,Aviation,2021-06-10,1.0 ~ 11.3,1.0,60827.0,1305.425964986309,63.356333864895525,1.2035434921991879,1.450659904318806,1.5800910779752413,1.720293290808358
Britain,Aviation,2021-06-07,1.0 ~ 11.3,1.0,61404.0,1297.0492467012646,63.71692365318221,1.194797081623347,1.445579766790437,1.5903377630121818,1.7352898833952186
Britain,Aviation,2021-06-04,1.0 ~ 11.3,1.0,62482.0,1300.428768240809,63.998284946064466,1.1876002688774365,1.442067635479018,1.6069464805864089,1.7671151691687208
Britain,Aviation,2021-06-01,1.0 ~ 11.3,1.0,63908.0,1280.5063316153378,64.37305548601114,1.1773014333103835,1.4353578581711208,1.6327134318082244,1.807027602178131
Britain,Aviation,2021-05-29,1.0 ~ 11.3,1.0,65671.0,1296.9831049824368,64.62379406435107,1.1701981087542446,1.4368369599975637,1.654737250841315,1.8467561023891823
Britain,Aviation,2021-05-26,1.0 ~ 11.3,1.0,67838.0,1321.903129994099,64.87116247530882,1.1639028273239187,1.4352004776084202,1.6803641027152922,1.8904717120198125
Britain,Aviation,2021-05-23,1.0 ~ 11.3,1.0,70379.0,1361.2559324773783,64.85124000056835,1.1575903323434549,1.4311989371829665,1.6962311200784326,1.92402364341636
Britain,Aviation,2021-05-20,1.0 ~ 11.3,1.0,73524.0,1419.155497022676,64.78323663021598,1.1496571187639408,1.4296281486317393,1.7050246178118709,1.9623405962678855
Britain,Aviation,2021-05-17,1.0 ~ 11.3,1.0,76572.0,1478.318084861929,64.67793671315886,1.1385156454056313,1.4268841090738127,1.7130089327691584,1.994201013425273
Britain,Aviation,2021-05-14,1.0 ~ 11.3,1.0,82092.0,1584.8262592047327,64.54813916094139,1.1281971446669592,1.4144156556059058,1.7145339375334991,2.0107283291916387
Britain,Aviation,2021-05-11,1.0 ~ 11.3,1.0,84880.0,1637.7207902239204,64.24361156927426,1.1087112393967953,1.3928135014137606,1.7118694627709705,2.0177229029217716
Britain,Aviation,2021-05-08,1.0 ~ 11.3,1.0,86439.0,1664.4000953925301,64.09028632908758,1.096018810953389,1.3758890084336932,1.7012293062159443,2.007188653269936
Britain,Aviation,2021-05-05,1.0 ~ 11.3,1.0,87192.0,1673.4459152042857,63.81415382145151,1.0892029085237178,1.3508120011010183,1.6658053491145972,1.939623015873016
Britain,Aviation,2021-05-02,1.0 ~ 11.3,1.0,87018.0,1669.5419287407055,63.551275483233354,1.0886328116021973,1.3432447309752005,1.6184675584361856,1.8661322944678114
Britain,Aviation,2021-04-29,1.0 ~ 11.3,1.0,86670.0,1663.9818055532662,63.421612437983164,1.0913680627668165,1.3382150686512058,1.5892515287873543,1.8184305988231222
Britain,Aviation,2021-04-26,1.0 ~ 11.3,1.0,84971.0,1638.5960663189849,63.04650139459345,1.0939534664767978,1.334295465511763,1.5138162431888522,1.7169673182615246
Britain,Aviation,2021-04-23,1.0 ~ 11.3,1.0,83152.0,1611.2400773225393,62.80959495862997,1.099598325957283,1.3329345054839332,1.4648382480277085,1.6435972676544164
Britain,Aviation,2021-04-20,1.0 ~ 11.3,1.0,80568.0,1569.5857034745768,62.511375856419434,1.1081176149339689,1.331219839142091,1.4148856866249626,1.5665498709164931
Britain,Aviation,2021-04-17,1.0 ~ 11.3,1.0,77720.0,1520.8839804824402,62.09903319608852,1.1190413021101389,1.3322530880082346,1.366615156973752,1.4882157745753988
Britain,Aviation,2021-04-14,1.0 ~ 11.3,1.0,74405.0,1465.2126998526937,61.73536765002352,1.131509710368927,1.3451414555473422,1.3209791008668774,1.4126538539076678
Britain,Aviation,2021-04-10,1.0 ~ 11.3,1.0,69810.0,1393.5973458059632,61.15586921644464,1.1495311559948431,1.371108293940696,1.2653864775820083,1.3359424151267725
Britain,Aviation,2021-04-07,1.0 ~ 11.3,1.0,66933.0,1356.557035203884,60.723065453513215,1.1653220384563667,1.3968628329822361,1.2328307411889499,1.3071023262068038
Britain,Aviation,2021-04-04,1.0 ~ 11.3,1.0,65154.0,1342.0467509212604,60.24965834791417,1.1755189243945114,1.4156570586610184,1.2065590754213096,1.2935155170826043
Britain,Aviation,2021-03-31,1.0 ~ 11.3,1.0,63845.0,1329.5041772360394,59.94427817370194,1.1901874853159997,1.4380863027645077,1.189949408724254,1.288938053097345
Britain,Aviation,2021-03-28,1.0 ~ 11.3,1.0,62325.0,1314.1303929669741,59.7145700762134,1.2142827115924588,1.4802825511432007,1.1713079823505819,1.2873752105896508
Britain,Aviation,2021-03-25,1.0 ~ 11.3,1.0,61692.0,1307.7816774305845,59.51974210594567,1.2231399533164755,1.4969527653504509,1.1611163522012578,1.2834438825131298
Britain,Aviation,2021-03-22,1.0 ~ 11.3,1.0,60707.0,1312.384336577906,59.372081308580555,1.2300336040324837,1.5199182960778823,1.142529362347011,1.2797344622531173
Britain,Aviation,2021-03-19,1.0 ~ 11.3,1.0,60360.0,1304.3352612959807,59.51865970841617,1.2283875082836315,1.5448749171636846,1.119413684559311,1.275404903909874
