name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,cls,nation,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
jp_type_3_ho_ni_III,84.0,48.0,,,2.8,3.81,130.0,7.14,,,7.36,4.07,,,,,,,Ho-Ni_III,Ho-Ni_III,Ground_vehicles,Japan,2.3,2.3,2.3,686.0,773.0,773.0,False,112,30,112,70,112,90
germ_stug_III_ausf_G,995.0,54.71,0.05,0.06,3.22,3.24,2444.0,65.5,,,3.37,3.08,85.0,30.86,,,3.55,2.74,StuG_III_G,StuG_III_G,Ground_vehicles,Germany,4.3,4.0,4.0,1940.0,2985.0,2442.0,False,142,70,142,110,142,150
us_m4a3_105_sherman,1255.0,54.83,,,1.75,1.97,853.0,63.88,,,3.16,2.66,,,,,,,M4A3_(105),M4A3_(105),Ground_vehicles,USA,3.0,2.7,3.0,1706.0,2047.0,1051.0,False,136,80,136,120,136,140
uk_sherman_II,618.0,52.39,,,2.82,2.73,774.0,43.53,,,3.67,2.68,18.0,50.0,,,0.5,1.0,Sherman_II,Sherman_II,Ground_vehicles,Britain,3.7,3.7,3.7,1932.0,2075.0,3242.0,False,142,80,142,130,142,140
ussr_bt_7a_f32,253.0,60.52,0.08,0.06,8.8,4.53,2460.0,57.95,,,2.24,1.78,137.0,100.0,,,5.55,1.57,BT-7_(F-32),BT-7_(F-32),Ground_vehicles,USSR,3.0,3.0,3.0,1660.0,1700.0,2700.0,True,248,80,248,140,248,220
us_m4a2_1944,,,,,,,,,,,,,,,,,,,M4A2_(1944),M4_748_(a)_(Germany),Ground_vehicles,Germany,4.0,3.7,3.7,2400.0,3800.0,2980.0,True,284,120,284,180,284,300
us_lvt_4_zis_2,,,,,,,20.0,100.0,,,1.25,1.25,12.0,,,,,1.0,LVT(A)(4)_ZIS-2,LVT(A)(4)_ZIS-2_(USA),Ground_vehicles,USA,2.3,2.3,2.3,623.0,960.0,1210.0,False,112,30,112,50,112,90
ussr_su_76m_1943,202.0,59.77,,,2.51,2.44,153.0,40.44,,,4.07,3.46,,,,,,,SU-76M,SU-76M,Ground_vehicles,USSR,2.7,2.3,2.3,574.0,436.0,536.0,False,112,60,112,80,112,90
germ_pzkpfw_III_ausf_L,1190.0,52.67,,,1.85,1.95,487.0,42.98,,,2.06,1.73,,,,,,,Pz.III_L,Pz.III_L,Ground_vehicles,Germany,3.0,3.0,3.0,1400.0,1426.0,1258.0,False,130,60,130,110,130,140
germ_pzkpfw_III_ausf_J,1019.0,58.46,,,2.52,2.16,587.0,41.5,,,3.54,1.88,,,,,,,Pz.III_J1,Pz.III_J1,Ground_vehicles,Germany,2.7,2.7,2.7,830.0,817.0,817.0,False,118,50,118,90,118,100
us_t14,2727.0,73.76,,0.01,4.43,5.92,1870.0,63.02,,,5.55,5.91,,,,,,,T14,T14,Ground_vehicles,USA,4.3,4.3,4.3,4000.0,4300.0,3400.0,True,296,180,296,240,296,300
us_halftrack_m16,706.0,22.23,2.41,7.03,0.09,0.17,2019.0,38.07,0.28,0.3,,,4.0,,,,,,M16_MGMC,M16_MGMC,Ground_vehicles,USA,2.3,2.3,2.3,661.0,674.0,1465.0,False,112,30,112,50,112,70
it_p_26_40,514.0,49.04,0.09,0.1,3.1,3.71,270.0,62.1,,,4.94,2.64,41.0,,,,,,"P40_""G.C._Leoncello""",P40_%22G.C._Leoncello%22,Ground_vehicles,Italy,3.3,3.3,3.3,1710.0,2230.0,2650.0,True,260,80,260,180,260,240
cn_m4a4_sherman_1st_ptg,372.0,79.84,0.06,0.05,8.65,7.12,891.0,74.86,,,4.58,3.59,,,,,,,M4A4_(1st_PTG),M4A4_(1st_PTG),Ground_vehicles,China,3.7,3.7,3.7,2400.0,2300.0,2100.0,True,272,140,272,180,272,280
us_m10,3824.0,60.54,,0.04,2.34,2.79,2382.0,41.65,,,2.32,1.72,26.0,100.0,,,2.8,2.8,M10_GMC,M10_GMC,Ground_vehicles,USA,3.7,3.7,3.3,1528.0,1365.0,1911.0,False,130,70,130,120,130,140
cn_m24_chaffee,690.0,49.05,0.01,0.01,2.51,2.79,892.0,63.13,,,3.47,2.15,,,,,,,M24_(China),M24_(China),Ground_vehicles,China,3.3,3.3,3.3,1481.0,2032.0,1974.0,False,130,60,130,90,130,140
ussr_zis_30,281.0,27.33,,,1.64,1.11,836.0,34.73,,,2.07,1.47,19.0,,,,,1.0,ZiS-30,ZiS-30,Ground_vehicles,USSR,2.7,2.3,2.3,599.0,673.0,1048.0,False,112,50,112,80,112,80
germ_pzkpfw_38t_Marder_III_ausf_H,613.0,65.72,0.03,0.03,3.88,3.75,1017.0,44.3,,,2.55,2.27,62.0,70.59,,,4.47,1.7,Marder_III_H,Marder_III_H,Ground_vehicles,Germany,3.0,3.0,3.0,1210.0,1497.0,1747.0,False,124,50,124,100,124,110
ussr_a_12_mk_2_matilda_2A_F96,,,,,,,32.0,66.67,,,4.29,6.52,,,,,,,MK-II_«Matilda»,MK-II_%22Matilda%22_(USSR),Ground_vehicles,USSR,3.7,3.3,3.3,1820.0,2900.0,2800.0,True,260,80,260,220,260,240
ussr_gaz_mm_72k,149.0,37.5,2.55,1.36,1.98,0.83,281.0,49.94,0.14,0.1,1.28,0.98,247.0,43.07,0.22,0.12,0.82,0.59,GAZ-MM_(72-K),GAZ-MM_(72-K),Ground_vehicles,USSR,2.3,2.3,2.3,622.0,622.0,1206.0,False,112,40,112,60,112,50
germ_pzkpfw_II_ausf_H,84.0,58.0,,,5.56,3.09,698.0,56.5,,,1.88,1.36,12.0,,,,,0.75,Pz.II_H,Pz.Sfl.Ic,Ground_vehicles,Germany,2.3,2.3,2.3,1400.0,1800.0,1900.0,True,248,120,248,200,248,200
ussr_bm_13n,11.0,,,,,1.0,62.0,52.18,,,0.02,0.03,19.0,,,,,,BM-13N,BM-13N,Ground_vehicles,USSR,3.7,3.7,3.7,970.0,970.0,1300.0,True,272,200,272,240,272,280
uk_a_12_mk_2_matilda_2,79.0,,,,,0.29,117.0,100.0,,,8.53,3.2,,,,,,,Matilda_Mk_II,Matilda_III,Ground_vehicles,Britain,3.0,2.7,2.7,1376.0,1573.0,1442.0,False,124,90,124,110,124,110
germ_sdkfz_234_2,1374.0,60.8,,,2.01,1.72,8497.0,57.58,,,1.43,1.22,652.0,73.18,,,4.17,1.74,Sd.Kfz.234/2,Sd.Kfz.234/2,Ground_vehicles,Germany,2.7,2.7,2.7,827.0,1190.0,1393.0,False,118,40,118,60,118,60
germ_pzkpfw_IV_ausf_F,1522.0,62.73,,,3.24,3.45,438.0,39.46,,,2.7,2.85,66.0,,,,,2.94,Pz.IV_F1,Pz.IV_F1,Ground_vehicles,Germany,2.3,2.3,2.3,682.0,750.0,1064.0,False,112,30,112,70,112,90
germ_pzkpfw_III_ausf_M,1624.0,55.61,0.03,0.03,2.25,2.49,919.0,43.45,,,2.3,1.98,5.0,,,,,0.8,Pz.III_M,Pz.III_M,Ground_vehicles,Germany,3.0,3.0,3.0,1651.0,1774.0,1774.0,False,136,70,136,120,136,140
cn_m5a1_stuart,236.0,55.49,,,3.05,2.35,419.0,90.79,,,8.51,5.07,9.0,,,,,1.0,M5A1_(China),M5A1_(China),Ground_vehicles,China,2.3,2.3,2.3,648.0,959.0,1245.0,False,112,30,112,40,112,50
cn_su_76m_1943,89.0,100.0,,,1.58,0.64,45.0,,,,,1.62,,,,,,,SU-76M_(China),SU-76M_(China),Ground_vehicles,China,2.7,2.3,2.3,911.0,773.0,698.0,False,118,60,118,80,118,100
cn_m4a4_sherman,1489.0,64.74,0.04,0.05,3.17,3.69,1033.0,60.57,,,3.17,2.31,,,,,,,M4A4_(China),M4A4_(China),Ground_vehicles,China,3.7,3.7,3.7,1750.0,2204.0,1945.0,False,136,60,136,100,136,140
cn_m10,1365.0,61.96,,0.03,2.66,3.27,284.0,70.16,,,4.85,3.26,7.0,,,,,1.0,M10_(China),M10_(China),Ground_vehicles,China,3.7,3.7,3.3,1634.0,1996.0,2683.0,False,130,60,130,100,130,120
germ_pzkpfw_38t_Marder_III,242.0,52.69,,,3.75,3.59,173.0,5.7,,,5.04,3.29,32.0,,,,,1.76,Marder_III,Marder_III,Ground_vehicles,Germany,2.7,2.7,2.7,825.0,839.0,1311.0,False,118,60,118,90,118,100
uk_a_22_mk_1_churchill_1941,129.0,83.33,,,3.39,3.88,153.0,22.22,,,7.11,4.59,,,,,,,Churchill_Mk_I,Churchill_Mk_I,Ground_vehicles,Britain,3.0,3.0,3.0,1835.0,2490.0,2622.0,False,130,70,130,110,130,110
germ_sdkfz_6_2_flak36,113.0,32.2,2.21,4.97,0.48,0.92,310.0,33.65,0.31,0.17,,,,,,,,,Sd.Kfz._6/2,Sd.Kfz._6/2,Ground_vehicles,Germany,3.0,3.0,3.0,1128.0,700.0,1297.0,False,124,50,124,110,124,130
ussr_t_34E,2166.0,68.39,,,3.33,4.59,450.0,74.67,,,9.25,4.91,121.0,100.0,,,6.21,6.81,T-34E,T-34E,Ground_vehicles,USSR,4.0,4.0,3.7,1510.0,2600.0,3240.0,True,260,60,260,180,260,140
ussr_zut_37,44.0,,,1.0,,4.0,153.0,79.79,,,1.58,0.93,,,,,,,ZUT-37,ZUT-37,Ground_vehicles,USSR,2.7,2.7,3.0,1300.0,1500.0,1800.0,True,248,120,248,180,248,240
ussr_su_122,251.0,12.69,,,1.35,0.99,164.0,66.19,,,1.5,1.02,38.0,,,,,,SU-122,SU-122,Ground_vehicles,USSR,2.7,3.0,3.0,1397.0,886.0,773.0,False,130,110,130,120,130,140
uk_armored_car_mk_2_aa,69.0,9.09,3.01,2.88,0.07,0.25,543.0,15.36,0.03,0.03,0.64,0.53,,,,,,,AC_Mk_II_AA,AC_Mk_II_AA,Ground_vehicles,Britain,2.7,2.7,2.7,868.0,933.0,1608.0,False,118,40,118,60,118,90
us_m22_locust,1781.0,56.5,0.05,0.06,1.86,2.18,2610.0,57.14,,,1.71,1.45,52.0,50.0,,,0.5,0.71,M22,M22,Ground_vehicles,USA,1.7,2.0,2.0,609.0,856.0,881.0,False,112,30,112,50,112,80
germ_sdkfz_234_4,279.0,67.82,,,10.42,8.02,5806.0,74.44,,,3.48,3.24,515.0,74.55,,,7.7,3.07,Sd.Kfz.234/4,Sd.Kfz.234/4,Ground_vehicles,Germany,3.0,3.0,3.0,1400.0,2000.0,2300.0,True,248,80,248,120,248,140
ussr_t_34E_STZ,7750.0,68.15,,,2.35,2.9,2098.0,49.59,,,2.4,2.0,38.0,100.0,,,0.21,0.11,T-34E_STZ,T-34E_STZ,Ground_vehicles,USSR,4.0,4.0,3.7,1491.0,1686.0,1945.0,False,136,60,136,120,136,140
us_m4a1_1942_sherman,3172.0,56.56,,0.01,2.9,3.61,1654.0,48.5,,,2.32,2.35,11.0,,,,,2.0,M4A1,M4A1,Ground_vehicles,USA,3.3,3.3,3.3,1439.0,1556.0,2075.0,False,130,60,130,110,130,120
germ_pzkpfw_III_ausf_N,255.0,33.87,0.17,0.09,5.51,4.0,207.0,39.25,,,6.4,5.13,62.0,,,,1.71,0.75,Pz.III_N,Pz.III_N,Ground_vehicles,Germany,3.0,3.0,3.0,1600.0,2000.0,2000.0,True,248,100,248,160,248,180
us_m4_sherman,4597.0,67.63,,,2.98,3.82,2787.0,51.94,,,2.97,2.92,106.0,79.17,,,8.25,3.86,M4,M4,Ground_vehicles,USA,3.7,3.7,3.7,1725.0,2075.0,3060.0,False,136,60,136,110,136,110
ussr_kv_1s,6521.0,67.78,,,2.86,3.91,1738.0,52.26,,,3.25,2.72,,,,,,,KV-1S,KV-1S,Ground_vehicles,USSR,4.0,4.0,4.0,2009.0,1622.0,1622.0,False,142,80,142,130,142,150
ussr_smk,133.0,60.06,,,6.19,5.73,229.0,69.3,,,5.76,3.59,,,,,,,SMK,SMK,Ground_vehicles,USSR,3.7,3.7,3.7,2000.0,2800.0,3170.0,True,272,140,272,220,272,200
ussr_zis_12_94KM_1945,436.0,24.23,1.98,2.34,0.05,0.07,3271.0,40.29,0.1,0.09,0.46,0.41,201.0,53.87,0.47,0.38,0.42,0.34,ZiS-12_(94-KM),ZiS-12_(94-KM),Ground_vehicles,USSR,3.7,3.3,3.3,1517.0,1426.0,2827.0,False,136,60,136,110,136,120
ussr_btr_152a,389.0,41.09,1.85,4.12,0.32,0.7,1656.0,31.6,0.26,0.27,0.04,0.05,56.0,,,,,,BTR-152A,BTR-152A,Ground_vehicles,USSR,3.0,3.0,3.0,1219.0,1024.0,1452.0,False,124,50,124,100,124,130
us_m5a1_stuart,464.0,48.9,0.04,0.04,1.78,2.03,1317.0,65.78,,,2.73,2.53,4.0,,,,,1.25,M5A1,M5A1,Ground_vehicles,USA,2.3,2.3,2.3,633.0,895.0,1142.0,False,112,40,112,50,112,50
ussr_t_80,415.0,62.55,0.04,0.04,4.39,4.92,163.0,26.14,,,2.89,1.84,,,,,,,T-80,T-80,Ground_vehicles,USSR,2.0,2.3,2.3,647.0,839.0,1018.0,False,112,30,112,70,112,60
germ_stuh_III_ausf_G,1107.0,53.19,0.01,0.02,1.71,1.88,865.0,39.32,,,1.7,1.53,24.0,,,,,,StuH_42_G,StuH_42_G,Ground_vehicles,Germany,3.0,3.0,3.0,1641.0,1492.0,1764.0,False,130,80,130,120,130,140
ussr_kv_1_L_11,2210.0,50.39,,,2.24,2.35,1237.0,55.46,,,3.48,2.35,2.0,,,,,1.0,KV-1_(L-11),KV-1_(L-11),Ground_vehicles,USSR,3.7,3.7,3.7,1322.0,1372.0,2995.0,False,124,60,124,110,124,110
ussr_t_34_1940_l_11,42.0,100.0,,,4.0,4.0,118.0,68.39,,,1.71,1.51,,,,,,,T-34_(Prototype),T-34_(Prototype),Ground_vehicles,USSR,3.3,3.3,2.7,1070.0,1320.0,1500.0,True,236,60,236,100,236,140
us_m4a2_1944_germ,98.0,83.23,,,9.27,10.96,194.0,76.06,,,5.08,5.67,,,,,,,M4_748_(a),M4_748_(a)_(Germany),Ground_vehicles,Germany,4.0,3.7,3.7,2400.0,3800.0,2980.0,True,284,120,284,180,284,300
ussr_t_34_1941_l_11,1028.0,51.39,,,2.62,2.47,1184.0,41.33,,,2.71,1.5,,,,,,,T-34_(1940),T-34_(1940),Ground_vehicles,USSR,3.3,3.3,2.7,622.0,881.0,1284.0,False,112,40,112,60,112,80
uk_valentine_mk_9,118.0,64.29,,,1.71,1.74,159.0,50.0,,,4.59,4.32,,,,,,,Valentine_Mk_IX,Valentine_Mk_IX,Ground_vehicles,Britain,3.3,3.0,3.0,1173.0,1501.0,2457.0,False,124,70,124,100,124,110
ussr_t_34_1941,3448.0,63.35,,,2.89,3.27,1621.0,56.17,,,2.71,2.19,1287.0,65.59,,,2.92,1.97,T-34_(1941),T-34_(1941),Ground_vehicles,USSR,3.7,3.7,3.7,865.0,1236.0,1703.0,False,118,40,118,60,118,60
ussr_su_76m_5st_kav_corps,33.0,100.0,,,3.83,3.91,53.0,82.5,,,1.88,1.87,,,,,,,SU-76M_(5th_Gv.Kav.Corps),SU-76M_(5th_Gv.Kav.Corps),Ground_vehicles,USSR,2.7,2.3,2.3,900.0,1200.0,1520.0,True,236,60,236,180,236,140
ussr_t_34_1942,7821.0,64.89,,,2.85,3.57,4408.0,55.52,,,2.83,2.32,88.0,50.0,,,0.5,0.27,T-34_(1942),T-34_(1942),Ground_vehicles,USSR,3.7,3.7,3.7,1414.0,1941.0,1803.0,False,130,60,130,100,130,140
it_oto_r3_t20_fa,779.0,39.16,1.94,2.8,0.31,0.42,8365.0,47.61,0.2,0.18,0.31,0.3,167.0,40.0,0.16,0.1,0.72,0.33,R3_T20_FA-HS,R3_T20_FA-HS,Ground_vehicles,Italy,3.7,3.7,3.7,1621.0,1750.0,2425.0,False,136,60,136,80,136,110
it_ab_43,201.0,82.78,,,5.78,2.23,798.0,44.97,,,1.96,1.22,,,,,,,AB43,AB_43,Ground_vehicles,Italy,2.0,2.0,2.0,592.0,826.0,950.0,False,112,30,112,50,112,90
germ_panzerwerfer_42,48.0,50.0,,,1.8,2.25,24.0,100.0,,,2.0,1.14,,,,,,,15_cm_Pz.W.42,15_cm_Pz.W.42,Ground_vehicles,Germany,4.0,3.7,4.3,1800.0,1600.0,2900.0,True,296,200,296,260,296,300
it_p_40,786.0,63.13,0.07,0.06,3.0,2.69,1048.0,54.65,,,2.02,1.47,28.0,,,,,2.0,P40,P40,Ground_vehicles,Italy,3.3,3.3,3.3,1556.0,1911.0,2047.0,False,130,60,130,100,130,120
it_semovente_m42_75_34,71.0,2.5,,,3.3,1.45,226.0,23.01,,,1.67,0.79,,,,,,,75/34_M42,75/34_M42,Ground_vehicles,Italy,2.7,2.7,2.7,1573.0,1140.0,1311.0,False,130,90,130,120,130,140
us_mk1_grant,53.0,100.0,,,8.0,5.67,55.0,100.0,,,3.25,2.81,,,,,,,Grant_I,Grant_I,Ground_vehicles,USA,2.7,2.7,2.7,750.0,920.0,1200.0,True,224,80,224,80,224,180
fr_citroen_kegresse_p4t,22.0,,3.17,5.6,,,159.0,1.39,0.25,0.26,,,,,,,,,P.7.T_AA,P.7.T_AA,Ground_vehicles,France,1.3,1.3,1.3,298.0,298.0,428.0,False,100,10,100,30,100,30
fr_amc_34,,,,,,,22.0,,,,,,,,,,,,AMC.34_YR,AMC.34_YR,Ground_vehicles,France,1.0,1.0,1.0,155.0,103.0,233.0,False,100,30,100,30,100,30
ussr_m3c,13.0,100.0,,,6.58,6.31,29.0,50.0,,,2.44,4.69,,,,,,,M3_Medium,M3_Medium_(USSR),Ground_vehicles,USSR,2.7,2.7,2.7,880.0,1460.0,1500.0,True,236,40,236,80,236,120
uk_crusader_mk_3,209.0,91.4,,,12.24,4.75,1046.0,54.81,,,3.24,2.27,130.0,79.76,,,4.71,3.2,Crusader_Mk_III,Crusader_Mk_III,Ground_vehicles,Britain,2.7,2.7,2.7,900.0,1337.0,1487.0,False,118,40,118,60,118,60
fr_hotchkiss_h35,,,,,,,9.0,,,,,1.0,,,,,,,H.35,H.35,Ground_vehicles,France,1.0,1.0,1.0,168.0,181.0,220.0,False,100,20,100,30,100,30
uk_valentine_mk_1,78.0,,,,3.18,2.29,95.0,27.78,,,4.76,4.53,,,,,,,Valentine_Mk_I,Valentine_Mk_I,Ground_vehicles,Britain,2.7,2.3,2.3,805.0,1132.0,1255.0,False,112,40,112,60,112,50
ussr_gaz_4m,231.0,35.05,1.78,4.49,0.21,0.5,126.0,8.51,,,,,,,,,,,GAZ-AAA_(4M),GAZ-AAA_(4M),Ground_vehicles,USSR,1.0,1.0,1.0,142.0,116.0,181.0,False,100,10,100,30,100,30
germ_pzkpfw_III_ausf_B,373.0,66.83,0.83,1.25,1.17,1.75,85.0,,,,,,,,,,,,Pz.III_B,Pz.III_B,Ground_vehicles,Germany,1.0,1.0,1.0,,,,False,100,10,100,20,100,30
it_l6,1.0,,,,,,161.0,42.73,,,1.56,1.89,,,,,,,L6/40,L6/40,Ground_vehicles,Italy,1.3,1.3,1.3,168.0,207.0,220.0,False,100,20,100,30,100,30
ussr_su_57,10.0,,,,,2.5,93.0,,,,5.6,3.77,,,,,,,SU-57,SU-57,Ground_vehicles,USSR,2.3,2.3,2.3,560.0,770.0,800.0,True,212,80,212,100,212,80
us_lvt_a_1,415.0,50.6,,,2.13,2.86,136.0,34.95,,,3.28,2.39,,,,,,,LVT(A)(1),LVT(A)(1),Ground_vehicles,USA,1.0,1.0,1.0,,,,False,100,10,100,10,100,30
fr_hotchkiss_h39,11.0,,,,,,54.0,12.96,,,1.2,1.1,,,,,,,H.39,H.39,Ground_vehicles,France,1.0,1.0,1.0,,,,False,100,10,100,10,100,20
it_m14_41,248.0,59.22,,,5.76,6.36,293.0,55.73,,,3.35,3.24,,,,,,,M14/41,M14/41,Ground_vehicles,Italy,1.7,1.7,1.7,778.0,946.0,985.0,False,112,30,112,50,112,80
fr_amr_35_zt3,24.0,,,,,1.0,11.0,,,,,1.0,,,,,,,AMR.35_ZT3,AMR.35_ZT3,Ground_vehicles,France,1.0,1.0,1.0,137.0,199.0,262.0,False,100,20,100,20,100,30
it_semovente_l40,6.0,,,,,1.0,174.0,57.93,,,2.13,1.65,,,,,,,47/32_L40,47/32_L40,Ground_vehicles,Italy,1.7,1.7,1.7,524.0,574.0,761.0,False,106,30,106,60,106,70
fr_fcm_36,,,,,,,11.0,,,,,,,,,,,,FCM.36,FCM.36,Ground_vehicles,France,1.0,1.0,1.0,142.0,220.0,220.0,False,100,20,100,30,100,30
fr_renault_r39,,,,,,,31.0,,,,2.38,2.17,,,,,,,R.39,R.35_(SA38),Ground_vehicles,France,1.0,1.0,1.0,181.0,233.0,220.0,False,100,10,100,20,100,30
uk_t17e2,1.0,,,,,,49.0,100.0,,,,,,,,,,,T17E2,T17E2,Ground_vehicles,Britain,2.3,1.7,1.7,181.0,194.0,324.0,False,106,20,106,30,106,40
ussr_bt_5,2317.0,67.43,0.09,0.15,3.9,5.16,2067.0,47.11,,,1.59,1.2,277.0,38.78,,,0.9,0.84,BT-5,BT-5,Ground_vehicles,USSR,1.0,1.0,1.0,,,,False,100,10,100,10,100,10
fr_hotchkiss_h39_cambronne,7.0,,,,,2.14,69.0,,,,,2.83,,,,,,,H.39_«Cambronne»,H.39_%22Cambronne%22,Ground_vehicles,France,1.0,1.0,1.0,190.0,230.0,220.0,True,150,20,150,20,150,60
ussr_bm_8_24,21.0,91.67,0.07,0.13,0.98,1.13,,,,,,,1.0,,,,,,BM-8-24,BM-8-24,Ground_vehicles,USSR,2.3,2.3,2.3,890.0,620.0,1200.0,True,224,120,224,160,224,180
germ_flakpanzer_I_ausf_A,361.0,75.13,0.37,0.61,2.53,3.87,326.0,36.02,0.14,0.08,1.78,1.34,4.0,,,,,,Flakpanzer_I,Flakpanzer_I,Ground_vehicles,Germany,1.3,1.3,1.3,324.0,363.0,635.0,False,100,20,100,30,100,40
ussr_gaz_dshk,45.0,,,,,,136.0,11.11,,,,,,,,,,,GAZ-AAA_(DShK),GAZ-AAA_(DShK),Ground_vehicles,USSR,1.0,1.0,1.0,129.0,90.0,233.0,False,100,20,100,30,100,30
ussr_t_35,211.0,96.55,,,5.88,13.29,49.0,,,,,9.47,,,,,,,T-35,T-35,Ground_vehicles,USSR,1.3,1.3,1.3,720.0,990.0,800.0,True,212,20,212,60,212,80
germ_pzkpfw_II_ausf_C_DAK,3843.0,85.16,,,3.15,5.08,406.0,49.6,,,5.7,3.73,9.0,,,,,1.0,Pz.II_С_(DAK),Pz.II_C_(DAK),Ground_vehicles,Germany,1.0,1.0,1.0,170.0,210.0,240.0,True,150,20,150,20,150,20
germ_pzkpfw_III_ausf_J_L42,252.0,51.31,,,2.19,3.42,84.0,,,,,1.65,,,,,,,Pz.III_J,Pz.III_J,Ground_vehicles,Germany,2.3,2.3,2.3,557.0,726.0,920.0,False,106,20,106,40,106,40
ussr_t_26_1940,480.0,47.05,0.08,0.09,1.55,2.59,114.0,70.1,,,2.93,1.53,,,,,,,T-26,T-26,Ground_vehicles,USSR,1.0,1.0,1.0,,,,False,100,10,100,20,100,30
germ_flakpanzer_38t_Gepard,459.0,54.2,0.61,0.58,4.29,4.12,622.0,29.38,0.1,0.09,1.48,1.14,3.0,,,,,,Flakpanzer_38,Flakpanzer_38,Ground_vehicles,Germany,2.0,2.0,2.0,492.0,466.0,778.0,False,106,20,106,40,106,70
uk_a1e1_independent,11.0,,,,,,,,,,,,,,,,,,Independent,Independent,Ground_vehicles,Britain,1.3,1.3,1.3,770.0,1200.0,1200.0,True,224,80,224,140,224,180
uk_crusader_mk_2,378.0,56.83,,,4.01,4.4,294.0,50.43,,,4.3,3.09,54.0,100.0,,,5.44,5.0,Crusader_Mk_II,Crusader_Mk_II,Ground_vehicles,Britain,2.0,2.3,2.0,518.0,709.0,778.0,False,106,20,106,30,106,40
jp_type_95_ha_go,2.0,,,,,,17.0,,,,,0.59,,,,,,,Ha-Go,Ha-Go,Ground_vehicles,Japan,1.0,1.0,1.0,142.0,155.0,168.0,False,100,20,100,20,100,40
ussr_t_26_1940_1st_GvTBr,227.0,49.6,0.01,0.02,3.88,4.35,61.0,,,,2.22,0.87,,,,,,,T-26_(1st_Gv.T.Br.),T-26_(1st_Gv.T.Br.),Ground_vehicles,USSR,1.0,1.0,1.0,160.0,170.0,140.0,True,150,20,150,60,150,60
jp_type_89b_i_go_otsu,47.0,,,,1.7,0.64,120.0,40.67,,,0.71,0.88,,,,,,,I-Go_Ko,I-Go_Ko,Ground_vehicles,Japan,1.0,1.0,1.0,,,,False,100,10,100,20,100,40
jp_type_94,,,,,,,55.0,,,,,0.83,,,,,,,Type_94,Type_94,Ground_vehicles,Japan,1.3,1.3,1.3,142.0,168.0,233.0,False,100,10,100,20,100,30
jp_type_4_ho_ro,65.0,,,,,2.52,261.0,70.71,,,3.15,1.1,,,,,,,Ho-Ro,Ho-Ro,Ground_vehicles,Japan,1.7,1.7,1.7,336.0,324.0,474.0,False,100,20,100,40,100,50
jp_type_97_chi_ha,2.0,,,,,4.0,72.0,75.49,,,5.22,3.35,,,,,,,Chi-Ha,Chi-Ha,Ground_vehicles,Japan,1.3,1.3,1.3,155.0,220.0,259.0,False,100,10,100,20,100,30
jp_type_98_ke_ni,25.0,,,,,,63.0,46.3,,,0.44,0.28,,,,,,,Ke-Ni,Ke-Ni,Ground_vehicles,Japan,1.0,1.0,1.0,,,,False,100,10,100,10,100,20
jp_type_95_ha_go_commander,,,,,,,,,,,,,,,,,,,Ha-Go_Commander,Ha-Go_Commander,Ground_vehicles,Japan,1.0,1.0,1.0,150.0,190.0,230.0,True,150,20,150,40,150,60
germ_pzkpfw_IV_ausf_E,840.0,52.72,,,2.88,3.97,232.0,10.0,,,6.91,4.74,,,,,,,Pz.IV_E,Pz.IV_E,Ground_vehicles,Germany,2.3,2.0,2.0,573.0,750.0,846.0,False,106,20,106,40,106,60
jp_type_97_kai,643.0,68.24,,,4.14,4.97,173.0,46.97,,,6.6,5.61,20.0,,,,,,Chi-Ha_Kai,Chi-Ha_Kai,Ground_vehicles,Japan,2.0,2.0,2.0,363.0,518.0,544.0,False,100,20,100,20,100,30
germ_nbfz_VI,81.0,63.16,,,6.66,10.83,,,,,,,,,,,,,Nb.Fz.,Nb.Fz.,Ground_vehicles,Germany,1.3,1.3,1.3,820.0,1100.0,1200.0,True,224,40,224,120,224,180
uk_a_13_mk1,201.0,71.24,,,4.45,3.54,200.0,41.8,,,2.15,1.71,,,,,,,A13_Mk_I,A13_Mk_I,Ground_vehicles,Britain,1.0,1.0,1.0,,,,False,100,10,100,10,100,20
us_m2a4_1st_armor_div,331.0,85.47,,,2.18,2.99,123.0,100.0,,,3.79,6.64,,,,,,,M2A4_(1st_Arm.Div.),M2A4_(1st_Arm.Div.),Ground_vehicles,USA,1.0,1.0,1.0,170.0,180.0,180.0,True,150,20,150,40,150,40
germ_sdkfz_221_s_pz_b_41,32.0,100.0,,,1.8,1.5,279.0,50.82,,,2.52,1.78,19.0,,,,,,Sd.Kfz.221_(s.Pz.B.41),Sd.Kfz.221_(s.Pz.B.41),Ground_vehicles,Germany,1.3,1.3,1.3,272.0,428.0,505.0,False,100,20,100,30,100,30
